,time,X,Y,Z,stad,Profit,TP,LP,Sum,TH
234,00:04.68,30.4921875,-105.46875,-41.566986084,梦,0,0,0,0,0.0
235,00:04.70,30.5234375,-105.46875,-41.5578613281,梦,0,0,0,0,0.0
236,00:04.72,30.5546875,-105.4609375,-41.5671081543,梦,0,0,0,0,0.0
237,00:04.74,30.5859375,-105.4609375,-41.5802307129,梦,0,0,0,0,0.0
238,00:04.76,30.6015625,-105.4453125,-41.6064147949,梦,0,0,0,0,0.0
239,00:04.78,30.625,-105.453125,-41.6200561523,梦,0,0,0,0,0.0
240,00:04.80,30.640625,-105.515625,-41.6113891602,梦,0,0,0,0,0.0
241,00:04.82,30.640625,-105.5703125,-41.608001709,梦,0,0,0,0,0.0
242,00:04.84,30.6015625,-105.6328125,-41.6000366211,梦,0,0,0,0,0.0
243,00:04.86,30.5703125,-105.6796875,-41.5921020508,梦,0,0,0,0,0.0
244,00:04.88,30.5703125,-105.671875,-41.5922241211,梦,0,0,0,0,0.0
245,00:04.90,30.578125,-105.5703125,-41.6270446777,梦,0,0,0,0,0.0
246,00:04.92,30.59375,-105.4921875,-41.6481933594,梦,0,0,0,0,0.0
247,00:04.94,30.578125,-105.5078125,-41.6436462402,梦,0,0,0,0,0.0
248,00:04.96,30.546875,-105.609375,-41.6129150391,梦,0,0,0,0,0.0
249,00:04.98,30.5,-105.7265625,-41.5693054199,梦,0,0,0,0,0.0
250,00:05.0,30.484375,-105.84375,-41.5303955078,梦,0,0,0,0,0.0
251,00:05.2,30.5,-105.9375,-41.5044555664,梦,0,0,0,0,0.0
252,00:05.4,30.515625,-106.015625,-41.5009155273,梦,0,0,0,0,0.0
253,00:05.6,30.5234375,-106.046875,-41.5461120605,梦,0,0,0,0,0.0
254,00:05.8,30.546875,-106.0859375,-41.6000671387,梦,0,0,0,0,0.0
255,00:05.10,30.546875,-106.171875,-41.6414794922,梦,0,0,0,0,0.0
256,00:05.12,30.578125,-106.296875,-41.6523742676,梦,0,0,0,0,0.0
257,00:05.14,30.625,-106.4296875,-41.6407165527,梦,0,0,0,0,0.0
258,00:05.16,30.6875,-106.4609375,-41.632598877,梦,0,0,0,0,0.0
259,00:05.18,30.7578125,-106.5078125,-41.5968322754,梦,0,0,0,0,0.0
260,00:05.20,30.7890625,-106.453125,-41.5781860352,梦,0,0,0,0,0.0
261,00:05.22,30.8046875,-106.3359375,-41.576751709,梦,0,0,0,0,0.0
262,00:05.24,30.78125,-106.2109375,-41.5839538574,梦,0,0,0,0,0.0
263,00:05.26,30.75,-106.171875,-41.5693969727,梦,0,0,0,0,0.0
264,00:05.28,30.75,-106.1171875,-41.5503845215,梦,0,0,0,0,0.0
265,00:05.30,30.7265625,-106.0390625,-41.5543212891,梦,0,0,0,0,0.0
266,00:05.32,30.6953125,-105.9765625,-41.5627441406,梦,0,0,0,0,0.0
267,00:05.34,30.65625,-105.921875,-41.5802307129,梦,0,0,0,0,0.0
268,00:05.36,30.5859375,-105.875,-41.6028442383,梦,0,0,0,0,0.0
269,00:05.38,30.53125,-105.84375,-41.6168212891,梦,0,0,0,0,0.0
270,00:05.40,30.4921875,-105.8359375,-41.6256103516,梦,0,0,0,0,0.0
271,00:05.42,30.5078125,-105.8828125,-41.6077270508,梦,0,0,0,0,0.0
272,00:05.44,30.5390625,-105.9375,-41.5810546875,梦,0,0,0,0,0.0
273,00:05.46,30.546875,-105.953125,-41.5765380859,梦,0,0,0,0,0.0
274,00:05.48,30.5546875,-105.9609375,-41.5771484375,梦,0,0,0,0,0.0
275,00:05.50,30.5859375,-105.96875,-41.5816040039,梦,0,0,0,0,0.0
276,00:05.52,30.625,-105.9609375,-41.5951538086,梦,0,0,0,0,0.0
277,00:05.54,30.6484375,-105.953125,-41.6036682129,梦,0,0,0,0,0.0
278,00:05.56,30.6640625,-105.9140625,-41.6164245605,梦,0,0,0,0,0.0
279,00:05.58,30.6796875,-105.9296875,-41.6073913574,梦,0,0,0,0,0.0
280,00:05.60,30.6953125,-105.96875,-41.5944213867,梦,0,0,0,0,0.0
281,00:05.62,30.7109375,-106.0,-41.5814208984,梦,0,0,0,0,0.0
282,00:05.64,30.6953125,-105.9921875,-41.5857543945,梦,0,0,0,0,0.0
283,00:05.66,30.6875,-105.9921875,-41.5901489258,梦,0,0,0,0,0.0
284,00:05.68,30.6640625,-105.8515625,-41.633972168,梦,0,0,0,0,0.0
285,00:05.70,30.6640625,-105.7890625,-41.655670166,梦,0,0,0,0,0.0
286,00:05.72,30.6328125,-105.8203125,-41.6470336914,梦,0,0,0,0,0.0
