,time,X,Y,Z,marker,stad,Profit,TP,LP,Sum,TH
11543,03:50.86,-6.25,-161.3125,-54.319519043,Marker 15,Extract per7 start,4,0,97,143,0.0
11544,03:50.88,-5.765625,-161.8125,-54.232635498,Marker 15,Extract per7 start,4,0,97,143,0.0
11545,03:50.90,-5.3203125,-162.484375,-54.1177062988,Marker 15,Extract per7 start,4,0,97,143,0.0
11546,03:50.92,-4.9375,-163.078125,-54.0468139648,Marker 15,Extract per7 start,4,0,97,143,0.0
11547,03:50.94,-4.5625,-163.5703125,-54.0271911621,Marker 15,Extract per7 start,4,0,97,143,0.0
11548,03:50.96,-4.25,-164.0625,-54.0399780273,Marker 15,Extract per7 start,4,0,97,143,0.0
11549,03:50.98,-4.03125,-164.5078125,-54.0867004395,Marker 15,Extract per7 start,4,0,97,143,0.0
11550,03:51.0,-3.96875,-165.15625,-54.0863037109,Marker 15,Extract per7 start,4,0,97,143,0.0
11551,03:51.2,-4.0625,-165.9765625,-54.0392150879,Marker 15,Extract per7 start,4,0,97,143,0.0
11552,03:51.4,-4.15625,-166.7421875,-53.9682312012,Marker 15,Extract per7 start,4,0,97,143,0.0
11553,03:51.6,-4.1484375,-167.3203125,-53.9309997559,Marker 15,Extract per7 start,4,0,97,143,0.0
11554,03:51.8,-4.0,-167.6328125,-53.9430236816,Marker 15,Extract per7 start,4,0,97,143,0.0
11555,03:51.10,-3.84375,-167.9609375,-53.9301452637,Marker 15,Extract per7 start,4,0,97,143,0.0
11556,03:51.12,-3.7578125,-168.484375,-53.8495483398,Marker 15,Extract per7 start,4,0,97,143,0.0
11557,03:51.14,-3.6796875,-169.046875,-53.7367553711,Marker 15,Extract per7 start,4,0,97,143,0.0
11558,03:51.16,-3.4921875,-169.4453125,-53.6536254883,Marker 15,Extract per7 start,4,0,97,143,0.0
11559,03:51.18,-3.1953125,-169.53125,-53.6364135742,Marker 15,Extract per7 start,4,0,97,143,0.0
11560,03:51.20,-2.8671875,-169.46875,-53.6380004883,Marker 15,Extract per7 start,4,0,97,143,0.0
11561,03:51.22,-2.6171875,-169.203125,-53.660369873,Marker 15,Extract per7 start,4,0,97,143,0.0
11562,03:51.24,-2.5,-168.7265625,-53.7153320312,Marker 15,Extract per7 start,4,0,97,143,0.0
11563,03:51.26,-2.421875,-168.34375,-53.7712097168,Marker 15,Extract per7 start,4,0,97,143,0.0
11564,03:51.28,-2.40625,-167.8671875,-53.8746948242,Marker 15,Extract per7 start,4,0,97,143,0.0
11565,03:51.30,-2.3828125,-167.703125,-53.8460083008,Marker 15,Extract per7 start,4,0,97,143,0.0
11566,03:51.32,-2.3984375,-168.3828125,-53.5486450195,Marker 15,Extract per7 start,4,0,97,143,0.0
11567,03:51.34,-2.4921875,-169.09375,-53.2551879883,Marker 15,Extract per7 start,4,0,97,143,0.0
11568,03:51.36,-2.703125,-168.875,-53.2201538086,Marker 15,Extract per7 start,4,0,97,143,0.0
11569,03:51.38,-2.953125,-168.453125,-53.3153686523,Marker 15,Extract per7 start,4,0,97,143,0.0
11570,03:51.40,-3.1328125,-168.1484375,-53.4432067871,Marker 15,Extract per7 start,4,0,97,143,0.0
11571,03:51.42,-3.1484375,-168.1875,-53.4850463867,Marker 15,Extract per7 start,4,0,97,143,0.0
11572,03:51.44,-3.0625,-168.6875,-53.409942627,Marker 15,Extract per7 start,4,0,97,143,0.0
11573,03:51.46,-3.0,-169.25,-53.3305053711,Marker 15,Extract per7 start,4,0,97,143,0.0
11574,03:51.48,-3.0546875,-169.5,-53.3471984863,Marker 15,Extract per7 start,4,0,97,143,0.0
11575,03:51.50,-3.28125,-169.5625,-53.4183654785,Marker 15,Extract per7 start,4,0,97,143,0.0
11576,03:51.52,-3.5078125,-169.4609375,-53.5457763672,Marker 15,Extract per7 start,4,0,97,143,0.0
11577,03:51.54,-3.765625,-169.03125,-53.7686767578,Marker 15,Extract per7 start,4,0,97,143,0.0
11578,03:51.56,-4.015625,-168.3984375,-54.0436096191,Marker 15,Extract per7 start,4,0,97,143,0.0
11579,03:51.58,-4.265625,-167.8203125,-54.2685241699,Marker 15,Extract per7 start,4,0,97,143,0.0
11580,03:51.60,-4.578125,-167.6015625,-54.3241882324,Marker 15,Extract per7 start,4,0,97,143,0.0
11581,03:51.62,-5.0234375,-167.7890625,-54.1900024414,Marker 15,Extract per7 start,4,0,97,143,0.0
11582,03:51.64,-5.4921875,-167.90625,-54.0124511719,Marker 15,Extract per7 start,4,0,97,143,0.0
11583,03:51.66,-5.8828125,-167.671875,-53.9037780762,Marker 15,Extract per7 start,4,0,97,143,0.0
11584,03:51.68,-6.0546875,-167.078125,-53.8970031738,Marker 15,Extract per7 start,4,0,97,143,0.0
11585,03:51.70,-6.078125,-166.4296875,-53.9184265137,Marker 15,Extract per7 start,4,0,97,143,0.0
11586,03:51.72,-6.078125,-165.9921875,-53.9075012207,Marker 15,Extract per7 start,4,0,97,143,0.0
11587,03:51.74,-6.1015625,-165.65625,-53.8862609863,Marker 15,Extract per7 start,4,0,97,143,0.0
11588,03:51.76,-6.1015625,-165.2265625,-53.9335021973,Marker 15,Extract per7 start,4,0,97,143,0.0
11589,03:51.78,-6.03125,-164.6875,-54.0393371582,Marker 15,Extract per7 start,4,0,97,143,0.0
11590,03:51.80,-5.90625,-164.2265625,-54.1381835938,Marker 15,Extract per7 start,4,0,97,143,0.0
11591,03:51.82,-5.7578125,-163.96875,-54.1763305664,Marker 15,Extract per7 start,4,0,97,143,0.0
11592,03:51.84,-5.6171875,-163.84375,-54.163482666,Marker 15,Extract per7 start,4,0,97,143,0.0
11593,03:51.86,-5.484375,-163.6953125,-54.1501464844,Marker 15,Extract per7 start,4,0,97,143,0.0
11594,03:51.88,-5.3984375,-163.4140625,-54.1775512695,Marker 15,Extract per7 start,4,0,97,143,0.0
11595,03:51.90,-5.3828125,-162.984375,-54.2713012695,Marker 15,Extract per7 start,4,0,97,143,0.0
11596,03:51.92,-5.453125,-162.625,-54.3563537598,Marker 15,Extract per7 start,4,0,97,143,0.0
11597,03:51.94,-5.578125,-162.4375,-54.393157959,Marker 15,Extract per7 start,4,0,97,143,0.0
11598,03:51.96,-5.7265625,-162.3203125,-54.4016723633,Marker 15,Extract per7 start,4,0,97,143,0.0
11599,03:51.98,-5.921875,-162.109375,-54.4289855957,Marker 15,Extract per7 start,4,0,97,143,0.0
11600,03:52.0,-6.1875,-161.7890625,-54.4794616699,Marker 15,Extract per7 start,4,0,97,143,0.0
11601,03:52.2,-6.484375,-161.25,-54.5808105469,Marker 15,Extract per7 start,4,0,97,143,0.0
11602,03:52.4,-6.765625,-160.6796875,-54.6778259277,Marker 15,Extract per7 start,4,0,97,143,0.0
11603,03:52.6,-7.0234375,-160.234375,-54.7177734375,Marker 15,Extract per7 start,4,0,97,143,0.0
11604,03:52.8,-7.234375,-159.9453125,-54.6837463379,Marker 15,Extract per7 start,4,0,97,143,0.0
11605,03:52.10,-7.4140625,-159.8125,-54.5803527832,Marker 15,Extract per7 start,4,0,97,143,0.0
11606,03:52.12,-7.578125,-159.640625,-54.4723815918,Marker 15,Extract per7 start,4,0,97,143,0.0
11607,03:52.14,-7.765625,-159.4375,-54.3862915039,Marker 15,Extract per7 start,4,0,97,143,0.0
11608,03:52.16,-7.96875,-159.3359375,-54.2970581055,Marker 15,Extract per7 start,4,0,97,143,0.0
11609,03:52.18,-8.109375,-159.3828125,-54.2097167969,Marker 15,Extract per7 start,4,0,97,143,0.0
11610,03:52.20,-8.15625,-159.515625,-54.1640014648,Marker 15,Extract per7 start,4,0,97,143,0.0
11611,03:52.22,-8.109375,-159.640625,-54.1889343262,Marker 15,Extract per7 start,4,0,97,143,0.0
11612,03:52.24,-8.0078125,-159.734375,-54.3010559082,Marker 15,Extract per7 start,4,0,97,143,0.0
11613,03:52.26,-7.90625,-159.8671875,-54.4562072754,Marker 15,Extract per7 start,4,0,97,143,0.0
11614,03:52.28,-7.8203125,-160.0546875,-54.6246337891,Marker 15,Extract per7 start,4,0,97,143,0.0
11615,03:52.30,-7.6953125,-160.34375,-54.752532959,Marker 15,Extract per7 start,4,0,97,143,0.0
11616,03:52.32,-7.484375,-160.71875,-54.8205871582,Marker 15,Extract per7 start,4,0,97,143,0.0
11617,03:52.34,-7.21875,-161.234375,-54.8034057617,Marker 15,Extract per7 start,4,0,97,143,0.0
11618,03:52.36,-6.921875,-161.75,-54.7395935059,Marker 15,Extract per7 start,4,0,97,143,0.0
11619,03:52.38,-6.6484375,-162.1328125,-54.6792602539,Marker 15,Extract per7 start,4,0,97,143,0.0
11620,03:52.40,-6.4140625,-162.3203125,-54.6512451172,Marker 15,Extract per7 start,4,0,97,143,0.0
11621,03:52.42,-6.2265625,-162.359375,-54.6446533203,Marker 15,Extract per7 start,4,0,97,143,0.0
11622,03:52.44,-6.0390625,-162.3984375,-54.6162414551,Marker 15,Extract per7 start,4,0,97,143,0.0
11623,03:52.46,-5.84375,-162.4453125,-54.5730285645,Marker 15,Extract per7 start,4,0,97,143,0.0
11624,03:52.48,-5.671875,-162.40625,-54.5389709473,Marker 15,Extract per7 start,4,0,97,143,0.0
11625,03:52.50,-5.546875,-162.2734375,-54.5188293457,Marker 15,Extract per7 start,4,0,97,143,0.0
11626,03:52.52,-5.484375,-162.046875,-54.5262756348,Marker 15,Extract per7 start,4,0,97,143,0.0
11627,03:52.54,-5.4609375,-161.859375,-54.5153503418,Marker 15,Extract per7 start,4,0,97,143,0.0
11628,03:52.56,-5.484375,-161.6875,-54.4954833984,Marker 15,Extract per7 start,4,0,97,143,0.0
11629,03:52.58,-5.515625,-161.625,-54.4443054199,Marker 15,Extract per7 start,4,0,97,143,0.0
11630,03:52.60,-5.59375,-161.6015625,-54.3933410645,Marker 15,Extract per7 start,4,0,97,143,0.0
11631,03:52.62,-5.6875,-161.640625,-54.3425292969,Marker 15,Extract per7 start,4,0,97,143,0.0
11632,03:52.64,-5.8046875,-161.640625,-54.3339538574,Marker 15,Extract per7 start,4,0,97,143,0.0
11633,03:52.66,-5.8984375,-161.7109375,-54.3440246582,Marker 15,Extract per7 start,4,0,97,143,0.0
11634,03:52.68,-6.0,-161.8359375,-54.3645629883,Marker 15,Extract per7 start,4,0,97,143,0.0
11635,03:52.70,-6.0703125,-162.0390625,-54.3822937012,Marker 15,Extract per7 start,4,0,97,143,0.0
11636,03:52.72,-6.140625,-162.25,-54.4112854004,Marker 15,Extract per7 start,4,0,97,143,0.0
11637,03:52.74,-6.1875,-162.5,-54.4330749512,Marker 15,Extract per7 start,4,0,97,143,0.0
11638,03:52.76,-6.2421875,-162.75,-54.4578857422,Marker 15,Extract per7 start,4,0,97,143,0.0
11639,03:52.78,-6.3046875,-163.0,-54.4794311523,Marker 15,Extract per7 start,4,0,97,143,0.0
11640,03:52.80,-6.3671875,-163.2421875,-54.5052490234,Marker 15,Extract per7 start,4,0,97,143,0.0
11641,03:52.82,-6.40625,-163.4609375,-54.5216674805,Marker 15,Extract per7 start,4,0,97,143,0.0
11642,03:52.84,-6.4609375,-163.65625,-54.542175293,Marker 15,Extract per7 start,4,0,97,143,0.0
11643,03:52.86,-6.5078125,-163.8125,-54.5478820801,Marker 15,Extract per7 start,4,0,97,143,0.0
11644,03:52.88,-6.5546875,-163.84375,-54.5675964355,Marker 15,Extract per7 start,4,0,97,143,0.0
11645,03:52.90,-6.578125,-163.8046875,-54.5857543945,Marker 15,Extract per7 start,4,0,97,143,0.0
11646,03:52.92,-6.6015625,-163.8203125,-54.5715026855,Marker 15,Extract per7 start,4,0,97,143,0.0
11647,03:52.94,-6.6484375,-163.8125,-54.5431213379,Marker 15,Extract per7 start,4,0,97,143,0.0
11648,03:52.96,-6.6953125,-163.6953125,-54.5284118652,Marker 15,Extract per7 start,4,0,97,143,0.0
11649,03:52.98,-6.7578125,-163.609375,-54.4866638184,Marker 15,Extract per7 start,4,0,97,143,0.0
11650,03:53.0,-6.8125,-163.5546875,-54.4265136719,Marker 15,Extract per7 start,4,0,97,143,0.0
11651,03:53.2,-6.8515625,-163.5546875,-54.3473205566,Marker 15,Extract per7 start,4,0,97,143,0.0
11652,03:53.4,-6.8828125,-163.5,-54.295501709,Marker 15,Extract per7 start,4,0,97,143,0.0
11653,03:53.6,-6.90625,-163.40625,-54.2760314941,Marker 15,Extract per7 start,4,0,97,143,0.0
11654,03:53.8,-6.8828125,-163.296875,-54.293548584,Marker 15,Extract per7 start,4,0,97,143,0.0
11655,03:53.10,-6.8359375,-163.1328125,-54.3442993164,Marker 15,Extract per7 start,4,0,97,143,0.0
11656,03:53.12,-6.796875,-163.015625,-54.3951721191,Marker 15,Extract per7 start,4,0,97,143,0.0
11657,03:53.14,-6.7734375,-162.9921875,-54.4185791016,Marker 15,Extract per7 start,4,0,97,143,0.0
11658,03:53.16,-6.7265625,-163.015625,-54.4273681641,Marker 15,Extract per7 start,4,0,97,143,0.0
11659,03:53.18,-6.6953125,-163.078125,-54.41796875,Marker 15,Extract per7 start,4,0,97,143,0.0
11660,03:53.20,-6.640625,-163.109375,-54.4133300781,Marker 15,Extract per7 start,4,0,97,143,0.0
11661,03:53.22,-6.5859375,-163.171875,-54.4039001465,Marker 15,Extract per7 start,4,0,97,143,0.0
11662,03:53.24,-6.53125,-163.125,-54.4268188477,Marker 15,Extract per7 start,4,0,97,143,0.0
11663,03:53.26,-6.484375,-163.140625,-54.4216918945,Marker 15,Extract per7 start,4,0,97,143,0.0
11664,03:53.28,-6.4375,-163.1640625,-54.4123535156,Marker 15,Extract per7 start,4,0,97,143,0.0
11665,03:53.30,-6.3984375,-163.1640625,-54.4031982422,Marker 15,Extract per7 start,4,0,97,143,0.0
11666,03:53.32,-6.3359375,-163.171875,-54.3837280273,Marker 15,Extract per7 start,4,0,97,143,0.0
11667,03:53.34,-6.3125,-163.171875,-54.3696899414,Marker 15,Extract per7 start,4,0,97,143,0.0
11668,03:53.36,-6.28125,-163.1484375,-54.3646240234,Marker 15,Extract per7 start,4,0,97,143,0.0
11669,03:53.38,-6.265625,-163.15625,-54.35546875,Marker 15,Extract per7 start,4,0,97,143,0.0
11670,03:53.40,-6.265625,-163.109375,-54.364654541,Marker 15,Extract per7 start,4,0,97,143,0.0
11671,03:53.42,-6.28125,-163.109375,-54.3645629883,Marker 15,Extract per7 start,4,0,97,143,0.0
11672,03:53.44,-6.3125,-163.140625,-54.3607177734,Marker 15,Extract per7 start,4,0,97,143,0.0
11673,03:53.46,-6.34375,-163.171875,-54.3661499023,Marker 15,Extract per7 start,4,0,97,143,0.0
11674,03:53.48,-6.3515625,-163.2265625,-54.3660583496,Marker 15,Extract per7 start,4,0,97,143,0.0
11675,03:53.50,-6.3671875,-163.2578125,-54.3803710938,Marker 15,Extract per7 start,4,0,97,143,0.0
11676,03:53.52,-6.375,-163.3046875,-54.3855285645,Marker 15,Extract per7 start,4,0,97,143,0.0
11677,03:53.54,-6.390625,-163.3203125,-54.4050292969,Marker 15,Extract per7 start,4,0,97,143,0.0
11678,03:53.56,-6.421875,-163.3515625,-54.4144287109,Marker 15,Extract per7 start,4,0,97,143,0.0
11679,03:53.58,-6.4765625,-163.3828125,-54.410369873,Marker 15,Extract per7 start,4,0,97,143,0.0
11680,03:53.60,-6.515625,-163.453125,-54.391998291,Marker 15,Extract per7 start,4,0,97,143,0.0
11681,03:53.62,-6.546875,-163.4765625,-54.3735656738,Marker 15,Extract per7 start,4,0,97,143,0.0
11682,03:53.64,-6.5546875,-163.53125,-54.3544921875,Marker 15,Extract per7 start,4,0,97,143,0.0
11683,03:53.66,-6.5859375,-163.5234375,-54.3639221191,Marker 15,Extract per7 start,4,0,97,143,0.0
11684,03:53.68,-6.6484375,-163.4921875,-54.3876037598,Marker 15,Extract per7 start,4,0,97,143,0.0
11685,03:53.70,-6.71875,-163.4609375,-54.4071044922,Marker 15,Extract per7 start,4,0,97,143,0.0
11686,03:53.72,-6.78125,-163.4296875,-54.4256591797,Marker 15,Extract per7 start,4,0,97,143,0.0
11687,03:53.74,-6.8203125,-163.359375,-54.453125,Marker 15,Extract per7 start,4,0,97,143,0.0
11688,03:53.76,-6.8515625,-163.2890625,-54.4661865234,Marker 15,Extract per7 start,4,0,97,143,0.0
11689,03:53.78,-6.890625,-163.34375,-54.4345703125,Marker 15,Extract per7 start,4,0,97,143,0.0
11690,03:53.80,-6.953125,-163.3515625,-54.4112548828,Marker 15,Extract per7 start,4,0,97,143,0.0
11691,03:53.82,-7.0390625,-163.3828125,-54.3749389648,Marker 15,Extract per7 start,4,0,97,143,0.0
11692,03:53.84,-7.125,-163.46875,-54.3153076172,Marker 15,Extract per7 start,4,0,97,143,0.0
11693,03:53.86,-7.171875,-163.5390625,-54.2648010254,Marker 15,Extract per7 start,4,0,97,143,0.0
11694,03:53.88,-7.1796875,-163.6171875,-54.2194519043,Marker 15,Extract per7 start,4,0,97,143,0.0
11695,03:53.90,-7.1640625,-163.6171875,-54.2149047852,Marker 15,Extract per7 start,4,0,97,143,0.0
11696,03:53.92,-7.1328125,-163.59375,-54.2431335449,Marker 15,Extract per7 start,4,0,97,143,0.0
11697,03:53.94,-7.109375,-163.5625,-54.2895202637,Marker 15,Extract per7 start,4,0,97,143,0.0
11698,03:53.96,-7.0859375,-163.5390625,-54.3367004395,Marker 15,Extract per7 start,4,0,97,143,0.0
11699,03:53.98,-7.046875,-163.5703125,-54.3603210449,Marker 15,Extract per7 start,4,0,97,143,0.0
11700,03:54.0,-6.9921875,-163.671875,-54.3511962891,Marker 15,Extract per7 start,4,0,97,143,0.0
11701,03:54.2,-6.9140625,-163.84375,-54.3184814453,Marker 15,Extract per7 start,4,0,97,143,0.0
11702,03:54.4,-6.8515625,-163.9765625,-54.2917175293,Marker 15,Extract per7 start,4,0,97,143,0.0
11703,03:54.6,-6.8046875,-163.9765625,-54.3097839355,Marker 15,Extract per7 start,4,0,97,143,0.0
11704,03:54.8,-6.78125,-163.9140625,-54.3510742188,Marker 15,Extract per7 start,4,0,97,143,0.0
11705,03:54.10,-6.75,-163.8984375,-54.3692626953,Marker 15,Extract per7 start,4,0,97,143,0.0
11706,03:54.12,-6.7109375,-163.9453125,-54.3602905273,Marker 15,Extract per7 start,4,0,97,143,0.0
11707,03:54.14,-6.640625,-163.9765625,-54.3417663574,Marker 15,Extract per7 start,4,0,97,143,0.0
11708,03:54.16,-6.59375,-163.9765625,-54.3273925781,Marker 15,Extract per7 start,4,0,97,143,0.0
11709,03:54.18,-6.5625,-163.984375,-54.3081665039,Marker 15,Extract per7 start,4,0,97,143,0.0
11710,03:54.20,-6.5390625,-163.9453125,-54.3093261719,Marker 15,Extract per7 start,4,0,97,143,0.0
11711,03:54.22,-6.515625,-163.859375,-54.3316040039,Marker 15,Extract per7 start,4,0,97,143,0.0
11712,03:54.24,-6.4921875,-163.8125,-54.3448486328,Marker 15,Extract per7 start,4,0,97,143,0.0
11713,03:54.26,-6.4765625,-163.7890625,-54.3394470215,Marker 15,Extract per7 start,4,0,97,143,0.0
11714,03:54.28,-6.46875,-163.796875,-54.3261108398,Marker 15,Extract per7 start,4,0,97,143,0.0
11715,03:54.30,-6.4609375,-163.7890625,-54.3205566406,Marker 15,Extract per7 start,4,0,97,143,0.0
11716,03:54.32,-6.4453125,-163.8125,-54.3110961914,Marker 15,Extract per7 start,4,0,97,143,0.0
11717,03:54.34,-6.421875,-163.8359375,-54.3017578125,Marker 15,Extract per7 start,4,0,97,143,0.0
11718,03:54.36,-6.4140625,-163.8515625,-54.3015441895,Marker 15,Extract per7 start,4,0,97,143,0.0
11719,03:54.38,-6.40625,-163.859375,-54.3064880371,Marker 15,Extract per7 start,4,0,97,143,0.0
11720,03:54.40,-6.3984375,-163.859375,-54.3198852539,Marker 15,Extract per7 start,4,0,97,143,0.0
11721,03:54.42,-6.390625,-163.84375,-54.3382568359,Marker 15,Extract per7 start,4,0,97,143,0.0
11722,03:54.44,-6.390625,-163.8359375,-54.3525695801,Marker 15,Extract per7 start,4,0,97,143,0.0
11723,03:54.46,-6.390625,-163.8203125,-54.3524475098,Marker 15,Extract per7 start,4,0,97,143,0.0
11724,03:54.48,-6.4140625,-163.8125,-54.3430786133,Marker 15,Extract per7 start,4,0,97,143,0.0
11725,03:54.50,-6.453125,-163.828125,-54.3163757324,Marker 15,Extract per7 start,4,0,97,143,0.0
11726,03:54.52,-6.5,-163.78125,-54.3109436035,Marker 15,Extract per7 start,4,0,97,143,0.0
11727,03:54.54,-6.546875,-163.7421875,-54.311126709,Marker 15,Extract per7 start,4,0,97,143,0.0
11728,03:54.56,-6.59375,-163.6953125,-54.3203125,Marker 15,Extract per7 start,4,0,97,143,0.0
11729,03:54.58,-6.625,-163.671875,-54.3300476074,Marker 15,Extract per7 start,4,0,97,143,0.0
11730,03:54.60,-6.6328125,-163.609375,-54.3524475098,Marker 15,Extract per7 start,4,0,97,143,0.0
11731,03:54.62,-6.640625,-163.515625,-54.3797302246,Marker 15,Extract per7 start,4,0,97,143,0.0
11732,03:54.64,-6.6015625,-163.4140625,-54.4109191895,Marker 15,Extract per7 start,4,0,97,143,0.0
11733,03:54.66,-6.5546875,-163.375,-54.4153442383,Marker 15,Extract per7 start,4,0,97,143,0.0
11734,03:54.68,-6.5234375,-163.3984375,-54.4021911621,Marker 15,Extract per7 start,4,0,97,143,0.0
11735,03:54.70,-6.5390625,-163.46875,-54.369354248,Marker 15,Extract per7 start,4,0,97,143,0.0
11736,03:54.72,-6.578125,-163.5546875,-54.3279418945,Marker 15,Extract per7 start,4,0,97,143,0.0
11737,03:54.74,-6.609375,-163.6640625,-54.2730102539,Marker 15,Extract per7 start,4,0,97,143,0.0
11738,03:54.76,-6.625,-163.8125,-54.2088317871,Marker 15,Extract per7 start,4,0,97,143,0.0
11739,03:54.78,-6.609375,-163.890625,-54.1816711426,Marker 15,Extract per7 start,4,0,97,143,0.0
11740,03:54.80,-6.546875,-163.953125,-54.1809082031,Marker 15,Extract per7 start,4,0,97,143,0.0
11741,03:54.82,-6.484375,-163.90625,-54.2372436523,Marker 15,Extract per7 start,4,0,97,143,0.0
11742,03:54.84,-6.4140625,-163.8671875,-54.3121337891,Marker 15,Extract per7 start,4,0,97,143,0.0
11743,03:54.86,-6.3671875,-163.890625,-54.3638305664,Marker 15,Extract per7 start,4,0,97,143,0.0
11744,03:54.88,-6.3046875,-163.90625,-54.4006958008,Marker 15,Extract per7 start,4,0,97,143,0.0
11745,03:54.90,-6.234375,-164.0234375,-54.3914794922,Marker 15,Extract per7 start,4,0,97,143,0.0
11746,03:54.92,-6.171875,-164.1953125,-54.3504333496,Marker 15,Extract per7 start,4,0,97,143,0.0
11747,03:54.94,-6.125,-164.34375,-54.3053588867,Marker 15,Extract per7 start,4,0,97,143,0.0
11748,03:54.96,-6.0859375,-164.359375,-54.2995605469,Marker 15,Extract per7 start,4,0,97,143,0.0
11749,03:54.98,-6.0703125,-164.328125,-54.3092956543,Marker 15,Extract per7 start,4,0,97,143,0.0
11750,03:55.0,-6.078125,-164.2890625,-54.3140563965,Marker 15,Extract per7 start,4,0,97,143,0.0
11751,03:55.2,-6.1015625,-164.3125,-54.2948913574,Marker 15,Extract per7 start,4,0,97,143,0.0
11752,03:55.4,-6.09375,-164.296875,-54.2846679688,Marker 15,Extract per7 start,4,0,97,143,0.0
11753,03:55.6,-6.078125,-164.2421875,-54.284576416,Marker 15,Extract per7 start,4,0,97,143,0.0
11754,03:55.8,-6.0546875,-164.1171875,-54.3077697754,Marker 15,Extract per7 start,4,0,97,143,0.0
11755,03:55.10,-6.0546875,-164.0625,-54.3119506836,Marker 15,Extract per7 start,4,0,97,143,0.0
11756,03:55.12,-6.0625,-164.0078125,-54.3108825684,Marker 15,Extract per7 start,4,0,97,143,0.0
11757,03:55.14,-6.0859375,-163.953125,-54.3099975586,Marker 15,Extract per7 start,4,0,97,143,0.0
11758,03:55.16,-6.0859375,-163.890625,-54.3053894043,Marker 15,Extract per7 start,4,0,97,143,0.0
11759,03:55.18,-6.0859375,-163.8828125,-54.2868041992,Marker 15,Extract per7 start,4,0,97,143,0.0
11760,03:55.20,-6.0859375,-163.8359375,-54.2811584473,Marker 15,Extract per7 start,4,0,97,143,0.0
11761,03:55.22,-6.0859375,-163.78125,-54.2806396484,Marker 15,Extract per7 start,4,0,97,143,0.0
11762,03:55.24,-6.0703125,-163.7265625,-54.2841491699,Marker 15,Extract per7 start,4,0,97,143,0.0
11763,03:55.26,-6.0546875,-163.6484375,-54.2981262207,Marker 15,Extract per7 start,4,0,97,143,0.0
11764,03:55.28,-6.03125,-163.6015625,-54.3074645996,Marker 15,Extract per7 start,4,0,97,143,0.0
11765,03:55.30,-6.015625,-163.53125,-54.3256530762,Marker 15,Extract per7 start,4,0,97,143,0.0
11766,03:55.32,-6.0078125,-163.5,-54.3299255371,Marker 15,Extract per7 start,4,0,97,143,0.0
11767,03:55.34,-6.0,-163.4296875,-54.3350524902,Marker 15,Extract per7 start,4,0,97,143,0.0
11768,03:55.36,-5.9921875,-163.421875,-54.3154602051,Marker 15,Extract per7 start,4,0,97,143,0.0
11769,03:55.38,-6.015625,-163.4296875,-54.287689209,Marker 15,Extract per7 start,4,0,97,143,0.0
11770,03:55.40,-6.0546875,-163.4609375,-54.2495117188,Marker 15,Extract per7 start,4,0,97,143,0.0
11771,03:55.42,-6.09375,-163.4765625,-54.235168457,Marker 15,Extract per7 start,4,0,97,143,0.0
11772,03:55.44,-6.1328125,-163.4453125,-54.2452697754,Marker 15,Extract per7 start,4,0,97,143,0.0
11773,03:55.46,-6.171875,-163.453125,-54.2601013184,Marker 15,Extract per7 start,4,0,97,143,0.0
11774,03:55.48,-6.203125,-163.4765625,-54.2838745117,Marker 15,Extract per7 start,4,0,97,143,0.0
11775,03:55.50,-6.2421875,-163.4140625,-54.3340759277,Marker 15,Extract per7 start,4,0,97,143,0.0
11776,03:55.52,-6.265625,-163.34375,-54.3892822266,Marker 15,Extract per7 start,4,0,97,143,0.0
11777,03:55.54,-6.2421875,-163.2890625,-54.4267272949,Marker 15,Extract per7 start,4,0,97,143,0.0
11778,03:55.56,-6.2265625,-163.3828125,-54.4087219238,Marker 15,Extract per7 start,4,0,97,143,0.0
11779,03:55.58,-6.2421875,-163.5,-54.3761901855,Marker 15,Extract per7 start,4,0,97,143,0.0
11780,03:55.60,-6.296875,-163.53125,-54.3588867188,Marker 15,Extract per7 start,4,0,97,143,0.0
11781,03:55.62,-6.359375,-163.6171875,-54.3173217773,Marker 15,Extract per7 start,4,0,97,143,0.0
11782,03:55.64,-6.4140625,-163.75,-54.2576293945,Marker 15,Extract per7 start,4,0,97,143,0.0
11783,03:55.66,-6.4453125,-163.8671875,-54.2070007324,Marker 15,Extract per7 start,4,0,97,143,0.0
11784,03:55.68,-6.4453125,-163.9375,-54.1840209961,Marker 15,Extract per7 start,4,0,97,143,0.0
11785,03:55.70,-6.421875,-163.921875,-54.2078857422,Marker 15,Extract per7 start,4,0,97,143,0.0
11786,03:55.72,-6.375,-163.8359375,-54.2684020996,Marker 15,Extract per7 start,4,0,97,143,0.0
11787,03:55.74,-6.3359375,-163.7890625,-54.3291931152,Marker 15,Extract per7 start,4,0,97,143,0.0
11788,03:55.76,-6.3046875,-163.7890625,-54.366394043,Marker 15,Extract per7 start,4,0,97,143,0.0
11789,03:55.78,-6.28125,-163.84375,-54.3760375977,Marker 15,Extract per7 start,4,0,97,143,0.0
11790,03:55.80,-6.25,-163.921875,-54.3668212891,Marker 15,Extract per7 start,4,0,97,143,0.0
11791,03:55.82,-6.21875,-164.078125,-54.3208618164,Marker 15,Extract per7 start,4,0,97,143,0.0
11792,03:55.84,-6.1953125,-164.1640625,-54.2940368652,Marker 15,Extract per7 start,4,0,97,143,0.0
