,time,X,Y,Z,marker,stad,Profit,TP,LP,Sum,TH
0,00:00.0,-6.5546875,-64.515625,-64.3347167969,Marker 0,梦,0,0,0,0,0.0
1,00:00.2,-6.546875,-64.453125,-64.3639831543,Marker 0,梦,0,0,0,0,0.0
2,00:00.4,-6.546875,-64.3984375,-64.3634338379,Marker 0,梦,0,0,0,0,0.0
3,00:00.6,-6.5625,-64.34375,-64.3500061035,Marker 0,梦,0,0,0,0,0.0
4,00:00.8,-6.5703125,-64.2890625,-64.3456420898,Marker 0,梦,0,0,0,0,0.0
5,00:00.10,-6.5546875,-64.21875,-64.3581542969,Marker 0,梦,0,0,0,0,0.0
6,00:00.12,-6.53125,-64.21875,-64.3409729004,Marker 0,梦,0,0,0,0,0.0
7,00:00.14,-6.53125,-64.234375,-64.3197021484,Marker 0,梦,0,0,0,0,0.0
8,00:00.16,-6.546875,-64.265625,-64.3156738281,Marker 0,梦,0,0,0,0,0.0
9,00:00.18,-6.578125,-64.3046875,-64.3374938965,Marker 0,梦,0,0,0,0,0.0
10,00:00.20,-6.5859375,-64.3125,-64.3805541992,Marker 0,梦,0,0,0,0,0.0
11,00:00.22,-6.578125,-64.2890625,-64.4401245117,Marker 0,梦,0,0,0,0,0.0
12,00:00.24,-6.5546875,-64.28125,-64.457244873,Marker 0,梦,0,0,0,0,0.0
13,00:00.26,-6.546875,-64.296875,-64.4233398438,Marker 0,梦,0,0,0,0,0.0
14,00:00.28,-6.5546875,-64.2734375,-64.3592529297,Marker 0,梦,0,0,0,0,0.0
15,00:00.30,-6.5703125,-64.21875,-64.2951049805,Marker 0,梦,0,0,0,0,0.0
16,00:00.32,-6.5859375,-64.125,-64.2688598633,Marker 0,梦,0,0,0,0,0.0
17,00:00.34,-6.5859375,-64.0390625,-64.268371582,Marker 0,梦,0,0,0,0,0.0
18,00:00.36,-6.5625,-64.0,-64.2846374512,Marker 0,梦,0,0,0,0,0.0
19,00:00.38,-6.5234375,-64.0078125,-64.3180847168,Marker 0,梦,0,0,0,0,0.0
20,00:00.40,-6.4921875,-64.0625,-64.3692321777,Marker 0,梦,0,0,0,0,0.0
21,00:00.42,-6.46875,-64.125,-64.4120788574,Marker 0,梦,0,0,0,0,0.0
22,00:00.44,-6.453125,-64.2109375,-64.4339599609,Marker 0,梦,0,0,0,0,0.0
23,00:00.46,-6.40625,-64.296875,-64.4261779785,Marker 0,梦,0,0,0,0,0.0
24,00:00.48,-6.375,-64.375,-64.4057312012,Marker 0,梦,0,0,0,0,0.0
25,00:00.50,-6.359375,-64.4609375,-64.3682556152,Marker 0,梦,0,0,0,0,0.0
26,00:00.52,-6.3515625,-64.515625,-64.3391418457,Marker 0,梦,0,0,0,0,0.0
27,00:00.54,-6.328125,-64.53125,-64.3310852051,Marker 0,梦,0,0,0,0,0.0
28,00:00.56,-6.3125,-64.546875,-64.314239502,Marker 0,梦,0,0,0,0,0.0
29,00:00.58,-6.2734375,-64.5703125,-64.2755737305,Marker 0,梦,0,0,0,0,0.0
30,00:00.60,-6.2578125,-64.6015625,-64.2494812012,Marker 0,梦,0,0,0,0,0.0
31,00:00.62,-6.25,-64.6328125,-64.2746582031,Marker 0,梦,0,0,0,0,0.0
32,00:00.64,-6.2421875,-64.6640625,-64.3252868652,Marker 0,梦,0,0,0,0,0.0
33,00:00.66,-6.2578125,-64.7421875,-64.3678894043,Marker 0,梦,0,0,0,0,0.0
34,00:00.68,-6.3125,-64.8203125,-64.3938903809,Marker 0,梦,0,0,0,0,0.0
35,00:00.70,-6.3984375,-64.8828125,-64.402923584,Marker 0,梦,0,0,0,0,0.0
36,00:00.72,-6.5078125,-64.8984375,-64.4037780762,Marker 0,梦,0,0,0,0,0.0
37,00:00.74,-6.6015625,-64.890625,-64.3915405273,Marker 0,梦,0,0,0,0,0.0
38,00:00.76,-6.6640625,-64.8828125,-64.3708190918,Marker 0,梦,0,0,0,0,0.0
39,00:00.78,-6.71875,-64.875,-64.3452453613,Marker 0,梦,0,0,0,0,0.0
40,00:00.80,-6.765625,-64.875,-64.3199157715,Marker 0,梦,0,0,0,0,0.0
41,00:00.82,-6.796875,-64.84375,-64.3069152832,Marker 0,梦,0,0,0,0,0.0
42,00:00.84,-6.8125,-64.796875,-64.3193359375,Marker 0,梦,0,0,0,0,0.0
43,00:00.86,-6.7890625,-64.7265625,-64.3442382812,Marker 0,梦,0,0,0,0,0.0
44,00:00.88,-6.7578125,-64.6328125,-64.3645629883,Marker 0,梦,0,0,0,0,0.0
45,00:00.90,-6.7265625,-64.546875,-64.3724365234,Marker 0,梦,0,0,0,0,0.0
46,00:00.92,-6.7421875,-64.453125,-64.3761291504,Marker 0,梦,0,0,0,0,0.0
47,00:00.94,-6.7578125,-64.3984375,-64.3545227051,Marker 0,梦,0,0,0,0,0.0
48,00:00.96,-6.765625,-64.34375,-64.3329467773,Marker 0,梦,0,0,0,0,0.0
49,00:00.98,-6.7578125,-64.3046875,-64.3153381348,Marker 0,梦,0,0,0,0,0.0
50,00:01.0,-6.75,-64.2734375,-64.3110961914,Marker 0,梦,0,0,0,0,0.0
51,00:01.2,-6.734375,-64.2421875,-64.3241271973,Marker 0,梦,0,0,0,0,0.0
52,00:01.4,-6.71875,-64.2109375,-64.3712768555,Marker 0,梦,0,0,0,0,0.0
53,00:01.6,-6.7109375,-64.1953125,-64.418182373,Marker 0,梦,0,0,0,0,0.0
54,00:01.8,-6.671875,-64.203125,-64.4223327637,Marker 0,梦,0,0,0,0,0.0
55,00:01.10,-6.6328125,-64.21875,-64.379486084,Marker 0,梦,0,0,0,0,0.0
56,00:01.12,-6.625,-64.1875,-64.3239440918,Marker 0,梦,0,0,0,0,0.0
57,00:01.14,-6.625,-64.09375,-64.2980651855,Marker 0,梦,0,0,0,0,0.0
58,00:01.16,-6.640625,-64.0078125,-64.2978820801,Marker 0,梦,0,0,0,0,0.0
59,00:01.18,-6.625,-63.9921875,-64.3019714355,Marker 0,梦,0,0,0,0,0.0
60,00:01.20,-6.59375,-64.0234375,-64.309967041,Marker 0,梦,0,0,0,0,0.0
61,00:01.22,-6.546875,-64.0703125,-64.3267211914,Marker 0,梦,0,0,0,0,0.0
62,00:01.24,-6.515625,-64.09375,-64.3693237305,Marker 0,梦,0,0,0,0,0.0
63,00:01.26,-6.484375,-64.109375,-64.424987793,Marker 0,梦,0,0,0,0,0.0
64,00:01.28,-6.421875,-64.1640625,-64.446685791,Marker 0,梦,0,0,0,0,0.0
65,00:01.30,-6.359375,-64.234375,-64.4301757812,Marker 0,梦,0,0,0,0,0.0
66,00:01.32,-6.3125,-64.2890625,-64.4051513672,Marker 0,梦,0,0,0,0,0.0
67,00:01.34,-6.3046875,-64.34375,-64.3804016113,Marker 0,梦,0,0,0,0,0.0
68,00:01.36,-6.28125,-64.390625,-64.3598327637,Marker 0,梦,0,0,0,0,0.0
69,00:01.38,-6.25,-64.390625,-64.3643493652,Marker 0,梦,0,0,0,0,0.0
70,00:01.40,-6.21875,-64.3671875,-64.3642272949,Marker 0,梦,0,0,0,0,0.0
71,00:01.42,-6.234375,-64.328125,-64.3596191406,Marker 0,梦,0,0,0,0,0.0
72,00:01.44,-6.2890625,-64.3046875,-64.3553771973,Marker 0,梦,0,0,0,0,0.0
73,00:01.46,-6.34375,-64.3046875,-64.3592224121,Marker 0,梦,0,0,0,0,0.0
74,00:01.48,-6.359375,-64.34375,-64.3674316406,Marker 0,梦,0,0,0,0,0.0
75,00:01.50,-6.3671875,-64.375,-64.379699707,Marker 0,梦,0,0,0,0,0.0
76,00:01.52,-6.3515625,-64.390625,-64.3792419434,Marker 0,梦,0,0,0,0,0.0
77,00:01.54,-6.3671875,-64.40625,-64.3748168945,Marker 0,梦,0,0,0,0,0.0
78,00:01.56,-6.3984375,-64.4296875,-64.3621520996,Marker 0,梦,0,0,0,0,0.0
79,00:01.58,-6.4140625,-64.453125,-64.3623046875,Marker 0,梦,0,0,0,0,0.0
80,00:01.60,-6.4375,-64.5,-64.3456420898,Marker 0,梦,0,0,0,0,0.0
81,00:01.62,-6.4609375,-64.5234375,-64.337677002,Marker 0,梦,0,0,0,0,0.0
82,00:01.64,-6.484375,-64.5390625,-64.3384094238,Marker 0,梦,0,0,0,0,0.0
83,00:01.66,-6.515625,-64.5390625,-64.3515319824,Marker 0,梦,0,0,0,0,0.0
84,00:01.68,-6.5234375,-64.53125,-64.3646850586,Marker 0,梦,0,0,0,0,0.0
85,00:01.70,-6.53125,-64.5234375,-64.3687438965,Marker 0,梦,0,0,0,0,0.0
86,00:01.72,-6.546875,-64.515625,-64.3642578125,Marker 0,梦,0,0,0,0,0.0
87,00:01.74,-6.5703125,-64.5,-64.3558044434,Marker 0,梦,0,0,0,0,0.0
88,00:01.76,-6.59375,-64.484375,-64.338684082,Marker 0,梦,0,0,0,0,0.0
89,00:01.78,-6.5859375,-64.484375,-64.3254394531,Marker 0,梦,0,0,0,0,0.0
90,00:01.80,-6.5625,-64.4765625,-64.3120422363,Marker 0,梦,0,0,0,0,0.0
91,00:01.82,-6.5234375,-64.4765625,-64.3200378418,Marker 0,梦,0,0,0,0,0.0
92,00:01.84,-6.53125,-64.46875,-64.3411560059,Marker 0,梦,0,0,0,0,0.0
93,00:01.86,-6.5703125,-64.453125,-64.384185791,Marker 0,梦,0,0,0,0,0.0
94,00:01.88,-6.6328125,-64.421875,-64.4442749023,Marker 0,梦,0,0,0,0,0.0
95,00:01.90,-6.6953125,-64.390625,-64.4743041992,Marker 0,梦,0,0,0,0,0.0
96,00:01.92,-6.7109375,-64.34375,-64.45703125,Marker 0,梦,0,0,0,0,0.0
97,00:01.94,-6.7265625,-64.2734375,-64.4140930176,Marker 0,梦,0,0,0,0,0.0
98,00:01.96,-6.703125,-64.171875,-64.3540039062,Marker 0,梦,0,0,0,0,0.0
99,00:01.98,-6.6796875,-64.1015625,-64.2597351074,Marker 0,梦,0,0,0,0,0.0
100,00:02.0,-6.65625,-64.046875,-64.2038269043,Marker 0,梦,0,0,0,0,0.0
101,00:02.2,-6.640625,-64.0,-64.2075805664,Marker 0,梦,0,0,0,0,0.0
102,00:02.4,-6.609375,-63.9609375,-64.2709960938,Marker 0,梦,0,0,0,0,0.0
103,00:02.6,-6.546875,-63.984375,-64.3558959961,Marker 0,梦,0,0,0,0,0.0
104,00:02.8,-6.46875,-64.0546875,-64.4285583496,Marker 0,梦,0,0,0,0,0.0
105,00:02.10,-6.4296875,-64.1796875,-64.4673461914,Marker 0,梦,0,0,0,0,0.0
106,00:02.12,-6.4140625,-64.296875,-64.476776123,Marker 0,梦,0,0,0,0,0.0
107,00:02.14,-6.421875,-64.375,-64.4735412598,Marker 0,梦,0,0,0,0,0.0
108,00:02.16,-6.40625,-64.4140625,-64.4532470703,Marker 0,梦,0,0,0,0,0.0
109,00:02.18,-6.359375,-64.46875,-64.4200439453,Marker 0,梦,0,0,0,0,0.0
110,00:02.20,-6.3046875,-64.5703125,-64.365234375,Marker 0,梦,0,0,0,0,0.0
111,00:02.22,-6.2734375,-64.640625,-64.323059082,Marker 0,梦,0,0,0,0,0.0
112,00:02.24,-6.2578125,-64.625,-64.3232116699,Marker 0,梦,0,0,0,0,0.0
113,00:02.26,-6.2734375,-64.5390625,-64.3608703613,Marker 0,梦,0,0,0,0,0.0
114,00:02.28,-6.3046875,-64.4609375,-64.4030761719,Marker 0,梦,0,0,0,0,0.0
115,00:02.30,-6.3125,-64.4140625,-64.4231872559,Marker 0,梦,0,0,0,0,0.0
116,00:02.32,-6.3125,-64.3984375,-64.4094543457,Marker 0,梦,0,0,0,0,0.0
117,00:02.34,-6.3203125,-64.375,-64.3918151855,Marker 0,梦,0,0,0,0,0.0
118,00:02.36,-6.375,-64.28125,-64.4083557129,Marker 0,梦,0,0,0,0,0.0
119,00:02.38,-6.4375,-64.1484375,-64.4337463379,Marker 0,梦,0,0,0,0,0.0
120,00:02.40,-6.4921875,-64.0625,-64.4249572754,Marker 0,梦,0,0,0,0,0.0
121,00:02.42,-6.515625,-64.0234375,-64.3907165527,Marker 0,梦,0,0,0,0,0.0
122,00:02.44,-6.5234375,-64.0078125,-64.3609313965,Marker 0,梦,0,0,0,0,0.0
123,00:02.46,-6.546875,-63.9609375,-64.3568725586,Marker 0,梦,0,0,0,0,0.0
124,00:02.48,-6.5703125,-63.9296875,-64.361114502,Marker 0,梦,0,0,0,0,0.0
125,00:02.50,-6.5546875,-63.9140625,-64.3739318848,Marker 0,梦,0,0,0,0,0.0
126,00:02.52,-6.515625,-63.9140625,-64.3777770996,Marker 0,梦,0,0,0,0,0.0
127,00:02.54,-6.4609375,-63.8984375,-64.3862609863,Marker 0,梦,0,0,0,0,0.0
128,00:02.56,-6.453125,-63.90625,-64.3990783691,Marker 0,梦,0,0,0,0,0.0
129,00:02.58,-6.4609375,-63.921875,-64.4035949707,Marker 0,梦,0,0,0,0,0.0
130,00:02.60,-6.46875,-63.9296875,-64.4163513184,Marker 0,梦,0,0,0,0,0.0
131,00:02.62,-6.4765625,-63.9140625,-64.4248352051,Marker 0,梦,0,0,0,0,0.0
132,00:02.64,-6.5,-63.9296875,-64.4038696289,Marker 0,梦,0,0,0,0,0.0
133,00:02.66,-6.5390625,-63.9453125,-64.3954162598,Marker 0,梦,0,0,0,0,0.0
134,00:02.68,-6.5703125,-63.953125,-64.4040527344,Marker 0,梦,0,0,0,0,0.0
135,00:02.70,-6.6015625,-63.9375,-64.4341430664,Marker 0,梦,0,0,0,0,0.0
136,00:02.72,-6.6328125,-63.9375,-64.4682006836,Marker 0,梦,0,0,0,0,0.0
137,00:02.74,-6.65625,-63.9375,-64.4769287109,Marker 0,梦,0,0,0,0,0.0
138,00:02.76,-6.6640625,-63.8984375,-64.4721679688,Marker 0,梦,0,0,0,0,0.0
139,00:02.78,-6.65625,-63.8125,-64.4333496094,Marker 0,梦,0,0,0,0,0.0
140,00:02.80,-6.6328125,-63.7421875,-64.364440918,Marker 0,梦,0,0,0,0,0.0
141,00:02.82,-6.6484375,-63.7109375,-64.2916259766,Marker 0,梦,0,0,0,0,0.0
142,00:02.84,-6.671875,-63.671875,-64.2655944824,Marker 0,梦,0,0,0,0,0.0
143,00:02.86,-6.6484375,-63.671875,-64.2735900879,Marker 0,梦,0,0,0,0,0.0
144,00:02.88,-6.578125,-63.71875,-64.316192627,Marker 0,梦,0,0,0,0,0.0
145,00:02.90,-6.5,-63.828125,-64.3543395996,Marker 0,梦,0,0,0,0,0.0
146,00:02.92,-6.4140625,-63.9765625,-64.4058837891,Marker 0,梦,0,0,0,0,0.0
147,00:02.94,-6.328125,-64.140625,-64.436706543,Marker 0,梦,0,0,0,0,0.0
148,00:02.96,-6.28125,-64.296875,-64.4591369629,Marker 0,梦,0,0,0,0,0.0
149,00:02.98,-6.28125,-64.4765625,-64.4606933594,Marker 0,梦,0,0,0,0,0.0
150,00:03.0,-6.2890625,-64.6171875,-64.4622497559,Marker 0,梦,0,0,0,0,0.0
151,00:03.2,-6.265625,-64.734375,-64.4426269531,Marker 0,梦,0,0,0,0,0.0
152,00:03.4,-6.1953125,-64.796875,-64.4138183594,Marker 0,梦,0,0,0,0,0.0
153,00:03.6,-6.1328125,-64.84375,-64.3632202148,Marker 0,梦,0,0,0,0,0.0
154,00:03.8,-6.09375,-64.828125,-64.3418579102,Marker 0,梦,0,0,0,0,0.0
155,00:03.10,-6.1015625,-64.7421875,-64.3669433594,Marker 0,梦,0,0,0,0,0.0
156,00:03.12,-6.1328125,-64.65625,-64.400390625,Marker 0,梦,0,0,0,0,0.0
157,00:03.14,-6.171875,-64.5859375,-64.4160461426,Marker 0,梦,0,0,0,0,0.0
158,00:03.16,-6.171875,-64.5078125,-64.4147644043,Marker 0,梦,0,0,0,0,0.0
159,00:03.18,-6.15625,-64.3671875,-64.4218139648,Marker 0,梦,0,0,0,0,0.0
160,00:03.20,-6.15625,-64.21875,-64.4251098633,Marker 0,梦,0,0,0,0,0.0
161,00:03.22,-6.203125,-64.0859375,-64.4156188965,Marker 0,梦,0,0,0,0,0.0
162,00:03.24,-6.2421875,-63.9765625,-64.3981628418,Marker 0,梦,0,0,0,0,0.0
163,00:03.26,-6.28125,-63.890625,-64.384765625,Marker 0,梦,0,0,0,0,0.0
164,00:03.28,-6.3125,-63.859375,-64.3721008301,Marker 0,梦,0,0,0,0,0.0
165,00:03.30,-6.34375,-63.84375,-64.3597412109,Marker 0,梦,0,0,0,0,0.0
166,00:03.32,-6.34375,-63.8359375,-64.3685302734,Marker 0,梦,0,0,0,0,0.0
167,00:03.34,-6.359375,-63.7890625,-64.390045166,Marker 0,梦,0,0,0,0,0.0
168,00:03.36,-6.375,-63.765625,-64.407043457,Marker 0,梦,0,0,0,0,0.0
169,00:03.38,-6.375,-63.765625,-64.411315918,Marker 0,梦,0,0,0,0,0.0
170,00:03.40,-6.375,-63.7890625,-64.394317627,Marker 0,梦,0,0,0,0,0.0
171,00:03.42,-6.3671875,-63.8046875,-64.3898925781,Marker 0,梦,0,0,0,0,0.0
172,00:03.44,-6.3828125,-63.8046875,-64.3942260742,Marker 0,梦,0,0,0,0,0.0
173,00:03.46,-6.4296875,-63.8203125,-64.3985290527,Marker 0,梦,0,0,0,0,0.0
174,00:03.48,-6.4921875,-63.859375,-64.4030456543,Marker 0,梦,0,0,0,0,0.0
175,00:03.50,-6.546875,-63.875,-64.4417419434,Marker 0,梦,0,0,0,0,0.0
176,00:03.52,-6.5859375,-63.875,-64.489074707,Marker 0,梦,0,0,0,0,0.0
177,00:03.54,-6.59375,-63.890625,-64.502166748,Marker 0,梦,0,0,0,0,0.0
178,00:03.56,-6.578125,-63.9296875,-64.4635925293,Marker 0,梦,0,0,0,0,0.0
179,00:03.58,-6.5546875,-63.953125,-64.4036865234,Marker 0,梦,0,0,0,0,0.0
180,00:03.60,-6.5390625,-63.953125,-64.3310852051,Marker 0,梦,0,0,0,0,0.0
181,00:03.62,-6.5234375,-63.9453125,-64.2835998535,Marker 0,梦,0,0,0,0,0.0
182,00:03.64,-6.515625,-63.9375,-64.2749938965,Marker 0,梦,0,0,0,0,0.0
183,00:03.66,-6.5,-63.9453125,-64.2959899902,Marker 0,梦,0,0,0,0,0.0
184,00:03.68,-6.484375,-63.9609375,-64.3556213379,Marker 0,梦,0,0,0,0,0.0
185,00:03.70,-6.4609375,-63.9921875,-64.4026489258,Marker 0,梦,0,0,0,0,0.0
186,00:03.72,-6.4140625,-64.0703125,-64.4368591309,Marker 0,梦,0,0,0,0,0.0
187,00:03.74,-6.375,-64.1953125,-64.4333496094,Marker 0,梦,0,0,0,0,0.0
188,00:03.76,-6.328125,-64.328125,-64.4257202148,Marker 0,梦,0,0,0,0,0.0
189,00:03.78,-6.2890625,-64.4609375,-64.3930358887,Marker 0,梦,0,0,0,0,0.0
190,00:03.80,-6.265625,-64.609375,-64.3386230469,Marker 0,梦,0,0,0,0,0.0
191,00:03.82,-6.2109375,-64.78125,-64.2840881348,Marker 0,梦,0,0,0,0,0.0
192,00:03.84,-6.1484375,-64.90625,-64.2846984863,Marker 0,梦,0,0,0,0,0.0
193,00:03.86,-6.09375,-64.9609375,-64.3359375,Marker 0,梦,0,0,0,0,0.0
194,00:03.88,-6.0859375,-64.9921875,-64.3786315918,Marker 0,梦,0,0,0,0,0.0
195,00:03.90,-6.109375,-65.03125,-64.4088745117,Marker 0,梦,0,0,0,0,0.0
196,00:03.92,-6.1328125,-65.03125,-64.4345703125,Marker 0,梦,0,0,0,0,0.0
197,00:03.94,-6.1484375,-64.96875,-64.4515380859,Marker 0,梦,0,0,0,0,0.0
198,00:03.96,-6.1484375,-64.8515625,-64.4510498047,Marker 0,梦,0,0,0,0,0.0
199,00:03.98,-6.1484375,-64.6953125,-64.4288330078,Marker 0,梦,0,0,0,0,0.0
200,00:04.0,-6.15625,-64.5390625,-64.3982849121,Marker 0,梦,0,0,0,0,0.0
201,00:04.2,-6.1640625,-64.3828125,-64.3804626465,Marker 0,梦,0,0,0,0,0.0
202,00:04.4,-6.171875,-64.265625,-64.3495178223,Marker 0,梦,0,0,0,0,0.0
203,00:04.6,-6.1796875,-64.140625,-64.3399047852,Marker 0,梦,0,0,0,0,0.0
204,00:04.8,-6.171875,-63.9765625,-64.3731079102,Marker 0,梦,0,0,0,0,0.0
205,00:04.10,-6.1484375,-63.7890625,-64.4361877441,Marker 0,梦,0,0,0,0,0.0
206,00:04.12,-6.125,-63.6484375,-64.4740905762,Marker 0,梦,0,0,0,0,0.0
207,00:04.14,-6.09375,-63.5546875,-64.4733886719,Marker 0,梦,0,0,0,0,0.0
208,00:04.16,-6.09375,-63.5,-64.4346313477,Marker 0,梦,0,0,0,0,0.0
209,00:04.18,-6.1015625,-63.421875,-64.4005432129,Marker 0,梦,0,0,0,0,0.0
210,00:04.20,-6.1171875,-63.3515625,-64.3746337891,Marker 0,梦,0,0,0,0,0.0
211,00:04.22,-6.09375,-63.28125,-64.3785095215,Marker 0,梦,0,0,0,0,0.0
212,00:04.24,-6.0859375,-63.2109375,-64.4166870117,Marker 0,梦,0,0,0,0,0.0
213,00:04.26,-6.1015625,-63.2265625,-64.4381408691,Marker 0,梦,0,0,0,0,0.0
214,00:04.28,-6.109375,-63.2734375,-64.4641418457,Marker 0,梦,0,0,0,0,0.0
215,00:04.30,-6.109375,-63.3046875,-64.5157165527,Marker 0,梦,0,0,0,0,0.0
216,00:04.32,-6.1328125,-63.296875,-64.5756530762,Marker 0,梦,0,0,0,0,0.0
217,00:04.34,-6.125,-63.2734375,-64.5884094238,Marker 0,梦,0,0,0,0,0.0
218,00:04.36,-6.125,-63.296875,-64.5158996582,Marker 0,梦,0,0,0,0,0.0
219,00:04.38,-6.125,-63.3046875,-64.4221801758,Marker 0,梦,0,0,0,0,0.0
220,00:04.40,-6.109375,-63.265625,-64.3707580566,Marker 0,梦,0,0,0,0,0.0
221,00:04.42,-6.109375,-63.203125,-64.3574829102,Marker 0,梦,0,0,0,0,0.0
222,00:04.44,-6.1171875,-63.1875,-64.3527526855,Marker 0,梦,0,0,0,0,0.0
223,00:04.46,-6.078125,-63.1875,-64.3694152832,Marker 0,梦,0,0,0,0,0.0
224,00:04.48,-6.0234375,-63.2109375,-64.4160461426,Marker 0,梦,0,0,0,0,0.0
225,00:04.50,-5.9609375,-63.296875,-64.4458312988,Marker 0,梦,0,0,0,0,0.0
226,00:04.52,-5.90625,-63.40625,-64.4716186523,Marker 0,梦,0,0,0,0,0.0
227,00:04.54,-5.8671875,-63.5234375,-64.4850463867,Marker 0,梦,0,0,0,0,0.0
228,00:04.56,-5.8828125,-63.6171875,-64.498626709,Marker 0,梦,0,0,0,0,0.0
229,00:04.58,-5.8984375,-63.71875,-64.5000915527,Marker 0,梦,0,0,0,0,0.0
230,00:04.60,-5.875,-63.8203125,-64.4973449707,Marker 0,梦,0,0,0,0,0.0
231,00:04.62,-5.828125,-63.9296875,-64.4811096191,Marker 0,梦,0,0,0,0,0.0
232,00:04.64,-5.796875,-64.03125,-64.4393920898,Marker 0,梦,0,0,0,0,0.0
233,00:04.66,-5.796875,-64.09375,-64.4141845703,Marker 0,梦,0,0,0,0,0.0
234,00:04.68,-5.828125,-64.0859375,-64.4354858398,Marker 0,梦,0,0,0,0,0.0
235,00:04.70,-5.8828125,-64.0234375,-64.482208252,Marker 0,梦,0,0,0,0,0.0
236,00:04.72,-5.921875,-63.96875,-64.5071716309,Marker 0,梦,0,0,0,0,0.0
237,00:04.74,-5.9375,-63.9453125,-64.4935913086,Marker 0,梦,0,0,0,0,0.0
238,00:04.76,-5.9375,-63.8984375,-64.4755859375,Marker 0,梦,0,0,0,0,0.0
239,00:04.78,-5.9453125,-63.78125,-64.4829406738,Marker 0,梦,0,0,0,0,0.0
240,00:04.80,-6.0,-63.65625,-64.4822998047,Marker 0,梦,0,0,0,0,0.0
241,00:04.82,-6.0546875,-63.5546875,-64.4603881836,Marker 0,梦,0,0,0,0,0.0
242,00:04.84,-6.09375,-63.46875,-64.4344482422,Marker 0,梦,0,0,0,0,0.0
243,00:04.86,-6.078125,-63.3984375,-64.4213867188,Marker 0,梦,0,0,0,0,0.0
244,00:04.88,-6.0703125,-63.359375,-64.421295166,Marker 0,梦,0,0,0,0,0.0
245,00:04.90,-6.0625,-63.3203125,-64.4297790527,Marker 0,梦,0,0,0,0,0.0
246,00:04.92,-6.0703125,-63.3125,-64.4382324219,Marker 0,梦,0,0,0,0,0.0
247,00:04.94,-6.0546875,-63.3046875,-64.4552612305,Marker 0,梦,0,0,0,0,0.0
248,00:04.96,-6.0546875,-63.328125,-64.4599304199,Marker 0,梦,0,0,0,0,0.0
249,00:04.98,-6.03125,-63.375,-64.4602661133,Marker 0,梦,0,0,0,0,0.0
250,00:05.0,-6.015625,-63.4296875,-64.4520263672,Marker 0,梦,0,0,0,0,0.0
251,00:05.2,-6.0078125,-63.484375,-64.4482116699,Marker 0,梦,0,0,0,0,0.0
252,00:05.4,-6.0234375,-63.4921875,-64.4784545898,Marker 0,梦,0,0,0,0,0.0
253,00:05.6,-6.0703125,-63.5,-64.5341796875,Marker 0,梦,0,0,0,0,0.0
254,00:05.8,-6.0859375,-63.515625,-64.5684204102,Marker 0,梦,0,0,0,0,0.0
255,00:05.10,-6.09375,-63.5390625,-64.5599365234,Marker 0,梦,0,0,0,0,0.0
256,00:05.12,-6.1328125,-63.53125,-64.5129699707,Marker 0,梦,0,0,0,0,0.0
257,00:05.14,-6.171875,-63.4296875,-64.4743652344,Marker 0,梦,0,0,0,0,0.0
258,00:05.16,-6.203125,-63.28125,-64.4481201172,Marker 0,梦,0,0,0,0,0.0
259,00:05.18,-6.2578125,-63.21875,-64.400604248,Marker 0,梦,0,0,0,0,0.0
260,00:05.20,-6.3046875,-63.1875,-64.3786010742,Marker 0,梦,0,0,0,0,0.0
261,00:05.22,-6.3359375,-63.1875,-64.3780212402,Marker 0,梦,0,0,0,0,0.0
262,00:05.24,-6.3515625,-63.2109375,-64.3949279785,Marker 0,梦,0,0,0,0,0.0
263,00:05.26,-6.3359375,-63.2734375,-64.4250183105,Marker 0,梦,0,0,0,0,0.0
264,00:05.28,-6.3203125,-63.3203125,-64.4808349609,Marker 0,梦,0,0,0,0,0.0
265,00:05.30,-6.3203125,-63.34375,-64.5497436523,Marker 0,梦,0,0,0,0,0.0
266,00:05.32,-6.328125,-63.3828125,-64.5718078613,Marker 0,梦,0,0,0,0,0.0
267,00:05.34,-6.34375,-63.4921875,-64.5642700195,Marker 0,梦,0,0,0,0,0.0
268,00:05.36,-6.34375,-63.625,-64.5391235352,Marker 0,梦,0,0,0,0,0.0
269,00:05.38,-6.3359375,-63.7265625,-64.5187072754,Marker 0,梦,0,0,0,0,0.0
270,00:05.40,-6.3046875,-63.7578125,-64.4852294922,Marker 0,梦,0,0,0,0,0.0
271,00:05.42,-6.3046875,-63.7109375,-64.476776123,Marker 0,梦,0,0,0,0,0.0
272,00:05.44,-6.3046875,-63.6328125,-64.4765625,Marker 0,梦,0,0,0,0,0.0
273,00:05.46,-6.3046875,-63.59375,-64.5015258789,Marker 0,梦,0,0,0,0,0.0
274,00:05.48,-6.28125,-63.578125,-64.5309448242,Marker 0,梦,0,0,0,0,0.0
275,00:05.50,-6.265625,-63.5546875,-64.5557861328,Marker 0,梦,0,0,0,0,0.0
276,00:05.52,-6.2890625,-63.5,-64.5512390137,Marker 0,梦,0,0,0,0,0.0
277,00:05.54,-6.34375,-63.359375,-64.5507507324,Marker 0,梦,0,0,0,0,0.0
278,00:05.56,-6.40625,-63.15625,-64.5799865723,Marker 0,梦,0,0,0,0,0.0
279,00:05.58,-6.4765625,-62.984375,-64.5832214355,Marker 0,梦,0,0,0,0,0.0
280,00:05.60,-6.515625,-62.890625,-64.5398864746,Marker 0,梦,0,0,0,0,0.0
